platform,store_id,product_id,canonical_asin,attached_product_ids,product_name,product_url,review_id,review_type,author,title,content,rating,helpful_votes,verified,published_at,collected_at,variant,review_country,tags,size_verdict,theme_ids,ontology_version,analysis_version
amazon,,B0D9YB29BY,B0D9YB29BY,B0D9YB29BY,"CLOSEMATE Mens Dress Crew Socks 6 Pairs | Soft breathable cotton stretch in classic solid colors for suits, office wear and leather shoes and thoughtful gifting",https://www.amazon.com/dp/B0D9W7MW95,R2298UN8SDAHAX,review,Pas du tout ce que j’attendais j’ai plusieurs baskets de cette marque et franchement elles ne sont pas sur la même qualité de finitions les lacets blancs alors que les baskets sont crème,Très bien,Très bien j’ai été très surpris de la qualité je vais en acheter d’autres,,,t,2026-07-12T00:00:00Z,2026-09-03T10:36:34Z,size=9-12; color=6navyblue; number_of_items=6,France,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0D3X3Q27Z,B0D3X3Q27Z,B0D3X3Q27Z,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",https://www.amazon.com/dp/B0CJ2RJ5CC,R229JWXSKIEPLT,review,Carlos Esquivel jr,These socks fit very comfortable,Fit comfortably,5.00,,t,2026-02-14T00:00:00Z,2026-08-11T01:44:34Z,size=9-12; color=6 White,the United States,fit,,1,unsup_v1,v1
amazon,,B0CZ6HHY2J,B0CZ6HHY2J,B0CZ6HHY2J,"CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs | Low-cut invisible socks with breathable mesh, soft stretch cotton, non-slip grips and a stay put fit for loafers",https://www.amazon.com/dp/B0GTPVHXM2,R229NMYZFT20C1,review,Henry Fraser,They fall down,"While it’s great that they don’t show while I’m wearing my loafers, they constantly fall down when walking. Not worth it.",,,t,2024-10-19T00:00:00Z,2026-09-03T11:03:53Z,size=9-12; color=2black2white2grey,Australia,,,,unsup_v1,v1
amazon,,B0DBZTG6JZ,B0DC3ZJJP9,B0DBZTG6JZ,"CLOSEMATE Womens Crew Socks 5 Pairs | Cotton calf socks, soft breathable & lightweight with non-slip cuff, comfort for daily wear & exercise in all-season",https://www.amazon.com/dp/B0DBZTG6JZ,R22B8NVH8Y79XD,review,Sue and Ron,Runs a bit smallin the toe area,Stretchy calf but could use more toe room. I like the color.,4.00,,t,2026-07-18T00:00:00Z,2026-08-07T10:54:32Z,,,,,,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R22CKXIJ3IEYEW,review,amos,sizes are way out and very tight fitting,"i am size 12 , the first 6 of 9-12 were far to small so ordered 12-14 still far to small so both sizes going to a charity shop and will try another brand.",,,t,2025-05-19T00:00:00Z,2026-08-10T11:37:45Z,size=12-15; color=6white,the United Kingdom,tight; size; small,偏小,1;2,unsup_v1,v1
amazon,,B0D9YB29BY,B0D9YB29BY,B0D9YB29BY,"CLOSEMATE Mens Dress Crew Socks 6 Pairs | Soft breathable cotton stretch in classic solid colors for suits, office wear and leather shoes and thoughtful gifting",https://www.amazon.com/dp/B0D9W7MW95,R22D11HYLZJ1SS,review,OCTOBERPREMIERE,Great,Great,,,t,2026-07-20T00:00:00Z,2026-08-11T17:31:14Z,size=6-9; color=3black 3navyblue; number_of_items=6,the United Kingdom,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GS197WRP,B0GS197WRP,B0GS197WRP,"CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs | Cotton low cut socks with silicone heel grips, non slip comfort and breathable fit for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08FYBX8FC,R22D3MQYFX4MTJ,review,Alamar,Comfortable,Very comfortable,5.00,,t,2025-09-17T00:00:00Z,2026-09-02T11:52:57Z,size=9-12; color=8black; number_of_items=8,the United States,comfortable,,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R22D8RIZZF6H0M,review,Kris Garrison,Start to slip the second year,I bought these socks last year for both my husband and myself. They stayed on and felt great. We love the fact that we can tell them apart. His have an L in them for Large and mine have an M for medium. This spring I have started wearing them again (after Minnesota's long winter) and I have to throw half of them away because they are slipping. At this price it isn't a big deal. I guess I will reorder and just expect to get one season from them.,4.00,,t,2022-03-16T00:00:00Z,2026-08-26T15:46:40Z,size=7-10; color=6grey,the United States,slip; wearing; price,,2;5;7,unsup_v1,v1
amazon,,B0GHX72RR4,B0GHX72RR4,B0GHX72RR4,"CLOSEMATE Mens Athletic Ankle Socks | Cushioned Breathable Socks with Arch Support,Low Cut Tab for Sneakers,Running,Gym Training,Walking and Casual Shoes",https://www.amazon.com/dp/B0GHXBJMMX,R22DCH27AJ1JRD,review,Gary M.,Thick Running Socks,As described Thick good quality running socks,,,t,2026-05-05T00:00:00Z,2026-08-31T20:17:10Z,size=9.5-12; color=2black 2white 2light Grey; number_of_items=6,the United Kingdom,,,,unsup_v1,v1
amazon,,B0D5HHHSCW,B0D5HHHSCW,B0D5HHHSCW,"CLOSEMATE Bamboo Viscose Thin Ankle Socks for Men Women Non Slip 6 Pairs | Low Cut Fit, Lightweight & Breathable, Soft & Skin-Friendly for Casual, Work, Commuting",https://www.amazon.com/dp/B0DP24GKL5,R22DN2BOIV8T35,review,Kindleのお客様,滑る,靴の中で足が滑る。疲れる,,,t,2025-06-05T00:00:00Z,2026-08-11T13:07:24Z,size=9-12; color=6black,Japan,,,,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R22EIES2SWSAO,review,peter v. agnetti,great sox,"Look great, feel great",5.00,,t,2026-06-02T00:00:00Z,2026-08-10T11:37:45Z,size=9-12; color=2black 2white 2grey,the United States,,,,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R22ES5J2NUH6IP,review,Katie D.,SO comfortable and flattering,"I am in love with this bra. First of all, the packaging is beautiful, so you just feel kind of spoiled opening it. The fabric is soft, and the gray color is pretty. I used the sizing chart and the fit is perfect. I absolutely love how wide the sides and back are - no digging in or bulging whatsoever. The bra also creates a nice shape and looks great under a t-shirt. Would gladly replace all of my bras with this.",5.00,,,2024-12-31T00:00:00Z,2026-08-12T04:39:32Z,,the United States,comfortable; soft; fit; wide,准确,0;3,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,R22FN7X7L34R80,review,Path Finder,The stitching inside is thick and stiff.,Nice Socks BUT. The stitching inside is thick and stiff. After 2 days it cut one side of one of my toes. Had to take them off. Maybe a couple washings will soften it up.,,,t,2026-03-19T00:00:00Z,2026-08-11T11:45:25Z,size=12-14; color=1black 1darkgrey 1brown 1darkblue 1darkgreen,Canada,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0FPD14PCW,B0FPD14PCW,B0FPD14PCW,"CLOSEMATE Womens Scrunch Crew Socks Retro 3 Pairs | Breathable cotton & cushioned terry sole, with adjustable elastic cuff keeps style secure for sneakers, boots & daily wear",https://www.amazon.com/dp/B0FPCZLMVV,R22FNZG74NITK0,review,"Super schöner Teppich, Top verarbeitet",Wie Socken so sind,Wie beschrieben nur rutschen,,,t,2026-02-20T00:00:00Z,2026-08-11T01:45:05Z,color=3creamy White,Germany,,,,unsup_v1,v1
amazon,,B0DC3ZJJP9,B0DC3ZJJP9,B0DC3ZJJP9,"CLOSEMATE Womens Crew Socks 5 Pairs | Cotton calf socks, soft breathable & lightweight with non-slip cuff, comfort for daily wear & exercise in all-season",https://www.amazon.com/dp/B0DBZTBBH1,R22FYK3GJSQAR5,review,AnnaRie,Nice!,"Super comfy, hold their shape, and are quite thick (but not too thick). Buying more!",5.00,,t,2026-02-27T00:00:00Z,2026-08-10T13:23:17Z,size=5-8; color=1black1white1beige1khaki1darkcoffee,the United States,,,,unsup_v1,v1
amazon,,B0D5HHHSCW,B0D5HHHSCW,B0D5HHHSCW,"CLOSEMATE Bamboo Viscose Thin Ankle Socks for Men Women Non Slip 6 Pairs | Low Cut Fit, Lightweight & Breathable, Soft & Skin-Friendly for Casual, Work, Commuting",https://www.amazon.com/dp/B0DP24GKL5,R22G1BSEGSPAUM,review,Lois,Socks,Very good and comfortable.,5.00,,t,2026-03-16T00:00:00Z,2026-08-11T13:07:24Z,size=9-12; color=6plainwhite,the United States,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,R22GC9O1Q6YAMX,review,tnutt1105,good value...,good value,3.00,,t,2022-05-14T00:00:00Z,2026-08-11T01:59:23Z,size=9-12; color=7white,the United States,good value; value,,3,unsup_v1,v1
amazon,,B0F6CLP9MB,B0G2XX1W3Q,B0F6CLP9MB;B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CLP9MB,R22GCZ8W87L682,review,Joanna L Gootee,Great socks,True to size. Very well made. Reinforced heel and toe. Love them.,5.00,,t,2025-09-05T00:00:00Z,2026-08-07T10:54:32Z,,,,准确,,unsup_v1,v1
amazon,,B0D9XXJXCV,B0D9XYQJKV,B0D9XXJXCV,CLOSEMATE Mens Soccer Grip Socks Anti Slip Silicone Pads Cushioned Breathable for Football Training 3 Pairs,https://www.amazon.com/dp/B0D9XXJXCV,R22GFEO7V36COB,review,Patricia V.,Great buy,Great socks! Fits my daughter perfectly. Will be buying more,5.00,,t,2026-05-17T00:00:00Z,2026-08-07T08:17:41Z,,,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0FPD14PCW,B0FPD14PCW,B0FPD14PCW,"CLOSEMATE Womens Scrunch Crew Socks Retro 3 Pairs | Breathable cotton & cushioned terry sole, with adjustable elastic cuff keeps style secure for sneakers, boots & daily wear",https://www.amazon.com/dp/B0FPCZLMVV,R22IKAL0JJ03I1,review,Delaney Tooley,Super comfy and warm!,"I absolutely love these socks! I wear them with my Uggs and they are so cozy, warm and cute!",5.00,,t,2025-12-24T00:00:00Z,2026-08-11T01:45:05Z,color=3creamy White,the United States,comfy; warm; wear,,0;1,unsup_v1,v1
amazon,,B0D9XYQJKV,B0D9XYQJKV,B0D9XYQJKV,CLOSEMATE Mens Soccer Grip Socks Anti Slip Silicone Pads Cushioned Breathable for Football Training 3 Pairs,https://www.amazon.com/dp/B0D9XFSX5Z,R22IZFJY9GAV2D,review,Non sono contento…spara 2-3 graffette ad ogni colpo…,Buone,Buone,,,t,2026-04-18T00:00:00Z,2026-08-12T04:39:24Z,,Italy,,,,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,R22JWPGMEZ5RBF,review,Mick le Normand,Bonne qualité mais un peu cher.,Bonne qualité mais un peu cher.,,,t,2025-10-24T00:00:00Z,2026-08-11T11:45:25Z,size=6-8; color=5 Beige White,France,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,R22KJGGEIAXULR,review,Lord Antonius,Not good,They come in transparent bag and they are not fit for the summer. They are thick material,,,t,2024-06-25T00:00:00Z,2026-08-11T01:59:34Z,size=7-9; color=7white,Italy,material,,2,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,R22KSD0U3ZF7QO,review,mr k j burrows,Comfortable?,Good fit and comfortable.,,,t,2023-04-25T00:00:00Z,2026-08-11T23:35:35Z,size=6-9; color=6 White,the United Kingdom,comfortable; fit,准确,0,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R22L5T4M8TXXD7,review,denimal arnaud,a,a,,,t,2025-04-17T00:00:00Z,2026-08-10T11:37:45Z,size=9-12; color=6black-a,France,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,R22L8NQ1FX2AIY,review,Guillaume C.,Not good quality,"They probably changed the socks. The quality is not there anymore. In the washing machine, it creates lints. I am disappointed.",,,t,2023-07-26T00:00:00Z,2026-08-11T01:59:34Z,size=9-12; color=7grey,the United Kingdom,quality,,3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0D3X3Q27Z,B0D3X3Q27Z,B0D3X3Q27Z,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",https://www.amazon.com/dp/B0CJ2RJ5CC,R22LRG6TSI1CHA,review,Daryl Kindred,Longth,A little to long,,,t,2025-12-17T00:00:00Z,2026-08-11T08:57:38Z,size=6-9; color=6 White Grey,Canada,,,,unsup_v1,v1
amazon,,B08KT4XC6B,B08KT4XC6B,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",https://www.amazon.com/dp/B08F3DPX69,R22MSFT1WZP7ZY,review,Tina Garcia-Szeto,it fit,look good,4.00,,t,2025-05-19T00:00:00Z,2026-08-11T01:44:28Z,size=6-9; color=6white,the United States,fit,,1,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GS197WRP,B0GS197WRP,B0GS197WRP,"CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs | Cotton low cut socks with silicone heel grips, non slip comfort and breathable fit for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08FYBX8FC,R22MT8GQBK1LH1,review,カモノハシ,履きやすい,いい、,,,t,2022-07-31T00:00:00Z,2026-09-02T11:52:57Z,size=6-9; color=6black; number_of_items=6,Japan,,,,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,R22N5TJSTZ3OM3,review,Andrea8430,Nice socks but small,I really really love the socks. They are nice and soft and they look like they’re very well-made and they feel good on except for they are a little bit small so not comfortable to wear my toes feel like they are crammed in other than that they are great just to small,4.00,,,2021-09-06T00:00:00Z,2026-08-11T09:00:52Z,,the United States,soft,,1,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R22NYYW1MDSOX,review,Brad,No cushion or comfort with these.,"I'm returning these. These are not socks. They are wafer thin, not at all I was expecting. I wanted something to wear in golf shoes and these would offer zero cushion.",1.00,,t,2025-05-23T00:00:00Z,2026-08-26T15:46:40Z,size=7-10; color=6black,the United States,wear,,1;2;7,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GS197WRP,B0GS197WRP,B0GS197WRP,"CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs | Cotton low cut socks with silicone heel grips, non slip comfort and breathable fit for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08FYBX8FC,R22O8Q4OLXPWVO,review,Fat Albert,Too large,"We bought these for my wife, a UK size 7. They are way too big and bunch up at the back when she puts them on. Fortunately they stretch enough to fit me, a UK 10.5 so all is not wasted.",,,t,2023-04-03T00:00:00Z,2026-09-02T11:52:57Z,size=6-9; color=2green2purple2blue2lightgrey; number_of_items=8,the United Kingdom,fit; size,偏大,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CPDJLT,R22OGA56LDC42H,review,NarumiM,Sehr durchlässig,"Die Socken werben mit einem Meshgewebe, das ist hier auch auf jeden Fall gegeben. Das Gewebe hat feine Öffnungen, wie ein Netz, die für Belüftung sorgen sollen. Ich kann allerdings nicht wirklich einen Unterschied zu normalen, dünnen Socken von der Belüftung her feststellen. Das Mesh Gewebe drückt sich bei mir in die Haut ein, ich mag das Gefühl auf der Haut nicht. Ansonsten sind die Socken aber gut verarbeitet und passen, das ich sie nicht gerne trage liegt an mir, deshalb nur 1 Stern Abzug",,,,2025-08-17T00:00:00Z,2026-09-02T11:49:56Z,size=5-8; color=6white,Germany,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,R22OYO9L4UX2FQ,review,Carmen L. Mercado,As described,Comfortable,5.00,,t,2026-01-21T00:00:00Z,2026-08-11T23:35:35Z,size=9-12; color=6 White,the United States,comfortable,,0,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,R22QGE4J7W1DN2,review,jason Robinson,I will buy again. probably around christmas!,2nd time buying.,5.00,,t,2026-01-17T00:00:00Z,2026-08-11T09:00:52Z,size=X-Large; color=10black,the United States,,,,unsup_v1,v1
amazon,,B0H2DKHXHW,B0H2DKHXHW,B0H2DKHXHW,"CLOSEMATE Mens Running Socks Cushioned Ankle Socks Low Cut Athletic 6 Pairs | Running socks with terry cushioning, breathable, arch support & heel tab for golf,gym & daily wear",https://www.amazon.com/dp/B0GGGYD4BS,R22QSYJGYNEZYY,review,Rosa Rodriguez,Very comfortable and perfect for all-day wear,"I’ve been using these socks for a few days now, and I really like them. They feel very comfortable from the moment you put them on, especially because of the soft cushioning on the sole. It makes a big difference if you wear closed shoes for long hours. What I appreciate the most is that they don’t feel tight at all. The top part doesn’t squeeze my foot, which is usually where I have problems with other socks. These fit nicely without leaving marks or causing discomfort. They also feel breathable. Even after wearing them for a long time, my feet stay pretty fresh and not overly sweaty. Overall, they are simple but very comfortable socks that do exactly what I need. I would definitely keep using them.",5.00,,,2026-04-16T00:00:00Z,2026-08-11T11:45:19Z,size=12-15; color=6black; number_of_items=6,the United States,feet,,0,unsup_v1,v1
